Año,Mes,Tipo de servicio,LAT,LNG,Situacion,Reporte
2022,agosto,Higiene y control urbano,-36.919,-60.331,Recolección de residuos domiciliarios,No hay recolección
2022,agosto,Higiene y control urbano,-36.906,-60.321,Recolección de residuos domiciliarios,No hay recolección
2022,agosto,Higiene y control urbano,-36.902,-60.182,Recolección de residuos domiciliarios,No hay recolección
2022,agosto,Obras públicas,-36.902,-60.182,Otros,Otra situación no contemplada
2022,agosto,Higiene y control urbano,-36.914,-60.321,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,agosto,Transporte público,-36.892,-60.320,Transporte de pasajeros (remises/combis/colectivos),Incumplimiento de frecuencia
2022,agosto,Higiene y control urbano,-36.921,-60.320,Recolección de residuos domiciliarios,No hay recolección
2022,agosto,Higiene y control urbano,-36.914,-60.321,Recolección de residuos no domiciliarios,Recolección de residuos inertes (escombros / poda / montículos)
2022,agosto,Zoonosis,-36.904,-60.340,Control de plagas / fumigación,Roedores
2022,agosto,Obras públicas,-36.917,-60.321,Calles urbanas,Calzada asfáltica con baches
2022,agosto,Higiene y control urbano,-36.926,-60.294,Recolección de residuos no domiciliarios,Recolección de residuos inertes (escombros / poda / montículos)
2022,agosto,Tránsito,-36.897,-60.329,Estacionamiento,Vehículos estacionados en lugar no permitido
2022,agosto,Tránsito,-36.888,-60.305,Estacionamiento,Vehículos abandonados
2022,agosto,Higiene y control urbano,-36.916,-60.312,Agua,Arrojo de aguas servidas domiciliarias a la via pública
2022,agosto,Higiene y control urbano,-36.902,-60.317,Ruidos molestos,"En industria, taller o comercio"
2022,agosto,Higiene y control urbano,-36.899,-60.299,Barrido domiciliario,No hay barrido
2022,agosto,Higiene y control urbano,-36.894,-60.295,Agua,Arrojo de aguas servidas domiciliarias a la via pública
2022,agosto,Higiene y control urbano,-36.891,-60.307,Agua,Arrojo de aguas servidas domiciliarias a la via pública
2022,agosto,Higiene y control urbano,-36.948,-60.268,Recolección de residuos domiciliarios,No hay recolección
2022,agosto,Higiene y control urbano,-36.909,-60.288,Recolección de residuos domiciliarios,No hay recolección
2022,agosto,Obras públicas,-36.881,-60.340,Calles urbanas,Calzada de tierra con baches
2022,agosto,Obras públicas,-36.881,-60.340,Calles urbanas,Pedido de camión regador
2022,agosto,Higiene y control urbano,-36.906,-60.321,Recolección de residuos domiciliarios,No hay recolección
2022,septiembre,Transporte público,-36.900,-60.324,Transporte de pasajeros (remises/combis/colectivos),Incumplimiento de frecuencia
2022,septiembre,Transporte público,-36.894,-60.343,Transporte de pasajeros (remises/combis/colectivos),Incumplimiento de frecuencia
2022,septiembre,Obras públicas,-36.889,-60.328,Calles urbanas,Calzada asfáltica con baches
2022,septiembre,Higiene y control urbano,-36.859,-60.334,Malezas o basura acumulada,Basural a cielo abierto
2022,septiembre,Zoonosis,-36.866,-60.336,Control de plagas / fumigación,Roedores
2022,septiembre,Zoonosis,-36.920,-60.295,Control de plagas / fumigación,Roedores
2022,septiembre,Higiene y control urbano,-36.920,-60.295,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,septiembre,Higiene y control urbano,-36.906,-60.321,Recolección de residuos domiciliarios,Recolección deficiente
2022,septiembre,Control ambiental,-36.902,-60.317,Ruidos molestos,"En industria, taller o comercio"
2022,septiembre,Atención del personal municipal,-36.893,-60.321,Otros,Otra situación no contemplada
2022,septiembre,Higiene y control urbano,-36.902,-60.296,Recolección de residuos domiciliarios,No hay recolección
2022,septiembre,Obras particulares,-36.896,-60.344,Obra en construcción,Invasión de propiedad privada o vía pública
2022,septiembre,Vialidad,-36.906,-60.342,Reductor de velocidad,Solicitar nuevo
2022,septiembre,Zoonosis,-36.895,-60.316,Animales domésticos,Sueltos en la via pública
2022,septiembre,Higiene y control urbano,-36.864,-60.305,Malezas o basura acumulada,Basural a cielo abierto
2022,septiembre,Higiene y control urbano,-36.880,-60.319,Recolección de residuos no domiciliarios,Recolección de residuos inertes (escombros / poda / montículos)
2022,septiembre,Zoonosis,-36.978,-60.272,Animales domésticos,Sanitariamente descuidados
2022,septiembre,Higiene y control urbano,-36.902,-60.311,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,septiembre,Zoonosis,-36.902,-60.311,Control de plagas / fumigación,Roedores
2022,septiembre,Obras públicas,-36.897,-60.307,Cloacas,Daños a privados por obra pública
2022,septiembre,Higiene y control urbano,-36.924,-60.292,Malezas o basura acumulada,En espacio privado (casa abandonada)
2022,septiembre,"Parques, plazas y espacios públicos",-36.891,-60.336,Mobiliario,Daños en juego
2022,septiembre,Habilitaciones,-36.887,-60.325,Comercios,Higiene y limpieza comercial
2022,septiembre,Higiene y control urbano,-36.895,-60.316,Malezas o basura acumulada,En espacio público (veredas)
2022,septiembre,"Parques, plazas y espacios públicos",-36.887,-60.297,Otros,Otra situación no contemplada
2022,septiembre,Control ambiental,-36.892,-60.322,Agua,Arrojo de aguas servidas domiciliarias a la via pública
2022,septiembre,Higiene y control urbano,-36.887,-60.331,Barrido domiciliario,No hay barrido
2022,septiembre,Control ambiental,-36.890,-60.299,Agua,Arrojo de aguas servidas domiciliarias a la via pública
2022,septiembre,Control ambiental,-36.880,-60.327,Agua,Arrojo de aguas servidas domiciliarias a la via pública
2022,septiembre,Zoonosis,-36.876,-60.328,Animales domésticos,Sueltos en la via pública
2022,septiembre,Transporte público,-36.905,-60.328,Transporte de pasajeros (remises/combis/colectivos),Incumplimiento de frecuencia
2022,septiembre,Zoonosis,-36.896,-60.327,Animales domésticos,Sueltos en la via pública
2022,septiembre,Zoonosis,-36.920,-60.323,Animales domésticos,Sanitariamente descuidados
2022,septiembre,Higiene y control urbano,-36.906,-60.321,Recolección de residuos domiciliarios,No hay recolección
2022,septiembre,Tránsito,-36.904,-60.330,Estacionamiento,Vehículos estacionados en lugar no permitido
2022,septiembre,Obras públicas,-36.889,-60.339,Calles urbanas,"Calzada asfáltica rota, hundida o levantada"
2022,septiembre,Control ambiental,-36.893,-60.336,Ruidos molestos,"En industria, taller o comercio"
2022,septiembre,Zoonosis,-36.904,-60.302,Animales domésticos,Sanitariamente descuidados
2022,septiembre,Tránsito,-36.885,-60.332,Estacionamiento,Vehículos abandonados
2022,septiembre,Control ambiental,-36.845,-60.229,Agua,Arrojo de aguas servidas domiciliarias a la via pública
2022,septiembre,Zoonosis,-36.876,-60.315,Animales domésticos,Sueltos en la via pública
2022,septiembre,Atención del personal municipal,-36.896,-60.300,Otros,Otra situación no contemplada
2022,septiembre,Vialidad,-36.904,-60.356,Reductor de velocidad,Solicitar nuevo
2022,septiembre,Obras públicas,-36.944,-60.269,Calles urbanas,Calzada de tierra con baches
2022,septiembre,Vialidad,-36.921,-60.327,Reductor de velocidad,Solicitar nuevo
2022,septiembre,Obras públicas,-36.877,-60.345,Calles urbanas,Pedido de camión regador
2022,septiembre,Higiene y control urbano,-36.889,-60.303,Malezas o basura acumulada,En espacio público (veredas)
2022,septiembre,Higiene y control urbano,-36.900,-60.346,Recolección de residuos domiciliarios,No hay recolección
2022,septiembre,Obras públicas,-36.896,-60.299,Hidráulica,Limpieza de boca de tormenta
2022,septiembre,Atención del personal municipal,-36.887,-60.331,Otros,Otra situación no contemplada
2022,septiembre,Transporte público,-36.959,-60.258,Transporte de pasajeros (remises/combis/colectivos),Incumplimiento de parada
2022,septiembre,Habilitaciones,-36.876,-60.326,Comercios,Higiene y limpieza comercial
2022,septiembre,Obras públicas,-36.873,-60.327,Calles urbanas,Pedido de pavimentación de calzada
2022,septiembre,Habilitaciones,-36.922,-60.316,Calidad de alimentos,Posible intoxicación
2022,septiembre,Vialidad,-36.924,-60.293,Reductor de velocidad,Solicitar nuevo
2022,septiembre,Habilitaciones,-36.913,-60.323,Comercios,Higiene y limpieza comercial
2022,septiembre,"Parques, plazas y espacios públicos",-36.898,-60.322,Plantas,Pedido de forestación
2022,septiembre,Tránsito,-36.904,-60.330,Estacionamiento,Vehículos estacionados en lugar no permitido
2022,septiembre,Tránsito,-36.907,-60.333,Circulación de vehículos,En lugar no permitido
2022,septiembre,Habilitaciones,-36.901,-60.322,En estado o inclinación peligrosa,Instalaciones edilicias peligrosas
2022,septiembre,Higiene y control urbano,-36.875,-60.320,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,septiembre,Control ambiental,-36.875,-60.323,Agua,Arrojo de aguas servidas domiciliarias a la via pública
2022,septiembre,Tránsito,-36.904,-60.330,Estacionamiento,Vehículos estacionados en lugar no permitido
2022,septiembre,Habilitaciones,-36.891,-60.325,Calidad de alimentos,Posible intoxicación
2022,septiembre,Higiene y control urbano,-36.919,-60.292,Recolección de residuos domiciliarios,No hay recolección
2022,septiembre,Delegaciones,-36.869,-60.162,Otros,Otra situación no contemplada
2022,septiembre,Higiene y control urbano,-36.919,-60.321,En estado o inclinación peligrosa,Postes (telefonica)
2022,septiembre,Vialidad,-36.957,-60.263,Reductor de velocidad,Solicitar nuevo
2022,septiembre,Atención del personal municipal,-36.907,-60.314,Otros,Otra situación no contemplada
2022,septiembre,Zoonosis,-36.847,-60.240,Animales domésticos,Sanitariamente descuidados
2022,septiembre,Higiene y control urbano,-36.909,-60.323,Recolección de residuos no domiciliarios,Recolección de residuos inertes (escombros / poda / montículos)
2022,septiembre,Árboles en la vía pública,-36.904,-60.320,Arbolado,Pedido de extracción en via pública
2022,septiembre,Zoonosis,-36.866,-60.169,Animales domésticos,Sueltos en la via pública
2022,septiembre,"Parques, plazas y espacios públicos",-36.879,-60.303,Césped,Con falta de mantenimiento o riego
2022,septiembre,Zoonosis,-36.889,-60.300,Animales domésticos,Sueltos en la via pública
2022,septiembre,Higiene y control urbano,-36.907,-60.326,Recolección de residuos domiciliarios,No hay recolección
2022,septiembre,Obras particulares,-36.876,-60.302,Obra en construcción,Invasión de propiedad privada o vía pública
2022,septiembre,Higiene y control urbano,-36.876,-60.302,Otros,Otra situación no contemplada
2022,septiembre,Higiene y control urbano,-36.867,-60.344,Malezas o basura acumulada,Basural a cielo abierto
2022,septiembre,Higiene y control urbano,-36.906,-60.321,Recolección de residuos domiciliarios,No hay recolección
2022,septiembre,Zoonosis,-36.897,-60.344,Animales domésticos,Sanitariamente descuidados
2022,septiembre,Zoonosis,-36.908,-60.293,Animales domésticos,Sueltos en la via pública
2022,septiembre,Habilitaciones,-36.898,-60.320,Comercios,Falta de habilitación
2022,septiembre,Delegaciones,-36.869,-60.162,Otros,Otra situación no contemplada
2022,septiembre,Zoonosis,-36.870,-60.290,Animales domésticos,Sueltos en la via pública
2022,septiembre,Zoonosis,-36.988,-60.312,Control de plagas / fumigación,Roedores
2022,septiembre,Higiene y control urbano,-36.988,-60.312,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,septiembre,Higiene y control urbano,-36.906,-60.321,Recolección de residuos domiciliarios,No hay recolección
2022,septiembre,Zoonosis,-36.869,-60.323,Animales domésticos,Sanitariamente descuidados
2022,septiembre,Vialidad,-36.923,-60.300,Reductor de velocidad,Solicitar nuevo
2022,septiembre,Zoonosis,-36.917,-60.315,Animales domésticos,Sueltos en la via pública
2022,septiembre,Zoonosis,-36.907,-60.326,Control de plagas / fumigación,Roedores
2022,septiembre,Habilitaciones,-36.901,-60.322,Comercios,Higiene y limpieza comercial
2022,septiembre,Tránsito,-36.913,-60.314,Estacionamiento,Vehículos abandonados
2022,septiembre,Delegaciones,-36.866,-60.156,Otros,Otra situación no contemplada
2022,septiembre,Obras públicas,-36.893,-60.288,Calles urbanas,Pedido de camión regador
2022,septiembre,Hospitales y centros periféricos de salud,-36.884,-60.312,Otros,Otra situación no contemplada
2022,septiembre,Higiene y control urbano,-36.935,-60.154,Malezas o basura acumulada,En espacio público (veredas)
2022,septiembre,Zoonosis,-36.987,-60.285,Animales domésticos,Sanitariamente descuidados
2022,septiembre,Obras públicas,-36.876,-60.329,Otros,Otra situación no contemplada
2022,septiembre,Zoonosis,-36.884,-60.342,Control de plagas / fumigación,Roedores
2022,septiembre,Zoonosis,-36.900,-60.333,Control de plagas / fumigación,Roedores
2022,septiembre,Obras públicas,-36.917,-60.317,Calles urbanas,Pedido de camión regador
2022,septiembre,Obras públicas,-36.919,-60.310,Calles urbanas,Pedido de camión regador
2022,septiembre,Obras públicas,-36.919,-60.310,Calles urbanas,Pedido de pavimentación de calzada
2022,septiembre,Vialidad,-36.950,-60.255,Reductor de velocidad,Solicitar nuevo
2022,septiembre,Obras públicas,-36.919,-60.310,Nomenclador de calles,Solicitar nuevo o reposición
2022,septiembre,Control ambiental,-36.978,-60.275,Agua,Arrojo de aguas servidas domiciliarias a la via pública
2022,septiembre,Zoonosis,-36.892,-60.320,Animales domésticos,Sueltos en la via pública
2022,septiembre,Obras públicas,-36.904,-60.356,Nomenclador de calles,Solicitar nuevo o reposición
2022,septiembre,Obras públicas,-36.904,-60.356,Calles urbanas,Pedido de pavimentación de calzada
2022,septiembre,Obras públicas,-36.904,-60.356,Calles urbanas,Pedido de camión regador
2022,septiembre,Tránsito,-36.895,-60.344,Estacionamiento,Vehículos abandonados
2022,octubre,Higiene y control urbano,-36.872,-60.268,Malezas o basura acumulada,Basural a cielo abierto
2022,octubre,Higiene y control urbano,-36.878,-60.303,Barrido domiciliario,No hay barrido
2022,octubre,Control ambiental,-36.897,-60.303,Agua,Arrojo de aguas servidas domiciliarias a la via pública
2022,octubre,Habilitaciones,-36.905,-60.306,Comercios,Higiene y limpieza comercial
2022,octubre,Zoonosis,-36.987,-60.278,Animales domésticos,Sueltos en la via pública
2022,octubre,Obras públicas,-36.900,-60.314,Calles urbanas,Calzada asfáltica con baches
2022,octubre,Obras públicas,-36.872,-60.338,Hidráulica,Limpieza de zanjas o canales
2022,octubre,Habilitaciones,-36.947,-60.113,Calidad de alimentos,Venta clandestina de carne
2022,octubre,Tránsito,-36.904,-60.356,Otros,Otra situación no contemplada
2022,octubre,Higiene y control urbano,-36.888,-60.321,Barrido domiciliario,No hay barrido
2022,octubre,Higiene y control urbano,-36.904,-60.305,Malezas o basura acumulada,En espacio público (veredas)
2022,octubre,Higiene y control urbano,-36.877,-60.334,En estado o inclinación peligrosa,Árboles
2022,octubre,Higiene y control urbano,-36.879,-60.332,Malezas o basura acumulada,En espacio público (veredas)
2022,octubre,Obras públicas,-36.869,-60.325,Calles urbanas,Pedido de camión regador
2022,octubre,Zoonosis,-36.907,-60.291,Animales domésticos,Sanitariamente descuidados
2022,octubre,Higiene y control urbano,-36.893,-60.295,Recolección de residuos domiciliarios,No hay recolección
2022,octubre,Obras públicas,-36.925,-60.296,Calles urbanas,Pedido de camión regador
2022,octubre,Vialidad,-36.902,-60.298,Reductor de velocidad,Solicitar nuevo
2022,octubre,Vialidad,-36.952,-60.258,Reductor de velocidad,Solicitar nuevo
2022,octubre,Zoonosis,-36.892,-60.303,Animales domésticos,Sanitariamente descuidados
2022,octubre,Obras públicas,-36.916,-60.313,Otros,Otra situación no contemplada
2022,octubre,Higiene y control urbano,-36.877,-60.328,En estado o inclinación peligrosa,Árboles
2022,octubre,Obras públicas,-36.888,-60.314,Calles urbanas,Calzada asfáltica con baches
2022,octubre,Vialidad,-36.890,-60.318,Otros,Otra situación no contemplada
2022,octubre,Zoonosis,-36.900,-60.324,Animales no domésticos,Sueltos en la via pública
2022,octubre,Tránsito,-36.915,-60.317,Estacionamiento,Vehículos abandonados
2022,octubre,Control ambiental,-36.893,-60.305,Agua,Arrojo de aguas servidas domiciliarias a la via pública
2022,octubre,Zoonosis,-36.883,-60.329,Control de plagas / fumigación,Roedores
2022,octubre,Zoonosis,-36.881,-60.340,Animales domésticos,Sanitariamente descuidados
2022,octubre,Higiene y control urbano,-36.895,-60.344,Malezas o basura acumulada,En espacio público (veredas de terrenos cerrados)
2022,octubre,Control ambiental,-36.893,-60.308,Agua,Arrojo de aguas servidas domiciliarias a la via pública
2022,octubre,Higiene y control urbano,-36.890,-60.305,Recolección de residuos domiciliarios,No hay recolección
2022,octubre,Higiene y control urbano,-36.889,-60.305,Malezas o basura acumulada,Basural a cielo abierto
2022,octubre,"Parques, plazas y espacios públicos",-36.879,-60.329,Mobiliario,Luminaria sin funcionamiento
2022,octubre,Zoonosis,-36.873,-60.332,Control de plagas / fumigación,Roedores
2022,octubre,Control ambiental,-36.864,-60.155,Agua,Arrojo de aguas servidas domiciliarias a la via pública
2022,octubre,Obras públicas,-36.893,-60.305,Cloacas,Rotura de caño
2022,octubre,Vialidad,-36.919,-60.311,Reductor de velocidad,Solicitar nuevo
2022,octubre,Tránsito,-36.904,-60.330,Estacionamiento,Vehículos estacionados en lugar no permitido
2022,octubre,Obras particulares,-36.911,-60.318,Obra en construcción,Invasión de propiedad privada o vía pública
2022,octubre,"Parques, plazas y espacios públicos",-36.880,-60.313,Mobiliario,Mantenimiento a monumento u ornamentación
2022,octubre,Zoonosis,-36.889,-60.306,Animales domésticos,Sueltos en la via pública
2022,octubre,"Parques, plazas y espacios públicos",-36.921,-60.327,Césped,Con falta de mantenimiento o riego
2022,octubre,Zoonosis,-36.900,-60.314,Animales domésticos,Sueltos en la via pública
2022,octubre,Higiene y control urbano,-36.897,-60.325,Barrido domiciliario,No hay barrido
2022,octubre,Árboles en la vía pública,-36.902,-60.282,Arbolado,Pedido de poda en vía pública
2022,octubre,Higiene y control urbano,-36.926,-60.321,Barrido domiciliario,No hay barrido
2022,octubre,Zoonosis,-36.898,-60.319,Animales domésticos,Sueltos en la via pública
2022,octubre,Obras públicas,-36.899,-60.318,Iluminación,Lampara sin funcionamiento o deficiente
2022,octubre,Control ambiental,-36.927,-60.299,Otros,Otra situación no contemplada
2022,octubre,Habilitaciones,-36.908,-60.331,Calidad de alimentos,Venta de alimentos no aptos para consumo humano
2022,octubre,Obras públicas,-36.879,-60.329,Iluminación,Lampara sin funcionamiento o deficiente
2022,octubre,Higiene y control urbano,-36.882,-60.329,Recolección de residuos domiciliarios,No hay recolección
2022,octubre,Higiene y control urbano,-36.884,-60.304,Malezas o basura acumulada,En espacio público (veredas de terrenos cerrados)
2022,octubre,Obras públicas,-36.919,-60.313,Otros,Otra situación no contemplada
2022,octubre,Higiene y control urbano,-36.877,-60.320,Barrido domiciliario,No hay barrido
2022,octubre,Higiene y control urbano,-36.897,-60.319,Malezas o basura acumulada,En espacio público (veredas)
2022,octubre,Higiene y control urbano,-36.903,-60.334,Malezas o basura acumulada,En espacio público (veredas)
2022,octubre,Higiene y control urbano,-36.942,-60.157,Malezas o basura acumulada,En espacio privado (casa abandonada)
2022,octubre,Higiene y control urbano,-36.896,-60.296,Barrido domiciliario,No hay barrido
2022,octubre,Habilitaciones,-36.901,-60.333,Comercios,Higiene y limpieza comercial
2022,octubre,Obras públicas,-36.906,-60.317,Otros,Otra situación no contemplada
2022,octubre,Zoonosis,-36.878,-60.338,Animales no domésticos,Crianza inadecuada
2022,octubre,Habilitaciones,-36.883,-60.334,Comercios,Falta de habilitación
2022,octubre,Habilitaciones,-36.905,-60.296,Comercios,Higiene y limpieza comercial
2022,octubre,Higiene y control urbano,-36.888,-60.336,Malezas o basura acumulada,En espacio público (veredas)
2022,octubre,Obras públicas,-36.915,-60.286,Otros,Otra situación no contemplada
2022,octubre,Obras públicas,-36.892,-60.333,Calles urbanas,Calzada asfáltica con baches
2022,octubre,"Parques, plazas y espacios públicos",-36.888,-60.322,Mobiliario,Mantenimiento a monumento u ornamentación
2022,octubre,Obras públicas,-36.894,-60.331,Otros,Otra situación no contemplada
2022,octubre,Zoonosis,-36.905,-60.337,Animales domésticos,Sanitariamente descuidados
2022,octubre,Higiene y control urbano,-36.902,-60.334,Malezas o basura acumulada,En espacio público (veredas de terrenos cerrados)
2022,octubre,Vialidad,-36.949,-60.255,Reductor de velocidad,Solicitar nuevo
2022,octubre,Higiene y control urbano,-36.899,-60.298,Barrido domiciliario,No hay barrido
2022,octubre,Zoonosis,-36.929,-60.319,Animales domésticos,Sueltos en la via pública
2022,octubre,Zoonosis,-36.935,-60.155,Control de plagas / fumigación,Roedores
2022,octubre,Habilitaciones,-36.931,-60.165,Comercios,Falta de habilitación
2022,octubre,Tránsito,-36.931,-60.165,Estacionamiento,Vehículos estacionados en lugar no permitido
2022,octubre,Habilitaciones,-36.947,-60.112,Comercios,Falta de habilitación
2022,octubre,Higiene y control urbano,-36.902,-60.331,Malezas o basura acumulada,En espacio público (veredas)
2022,octubre,Obras públicas,-36.887,-60.328,Nomenclador de calles,Con falta de mantenimiento
2022,octubre,Vialidad,-36.926,-60.297,Reductor de velocidad,Solicitar nuevo
2022,octubre,Higiene y control urbano,-36.906,-60.328,En estado o inclinación peligrosa,Árboles
2022,octubre,Tránsito,-36.904,-60.356,Circulación de vehículos,Ruidos molestos
2022,octubre,Control ambiental,-36.910,-60.312,Agua,Arrojo de aguas servidas domiciliarias a la via pública
2022,octubre,Zoonosis,-36.894,-60.305,Animales domésticos,Sueltos en la via pública
2022,octubre,Habilitaciones,-36.876,-60.337,Calidad de alimentos,Venta de alimentos con fecha caducada
2022,octubre,Zoonosis,-36.900,-60.332,Animales domésticos,Sueltos en la via pública
2022,octubre,Obras públicas,-36.893,-60.288,Hidráulica,Pedido de obra
2022,octubre,Zoonosis,-36.878,-60.327,Animales domésticos,Sanitariamente descuidados
2022,octubre,Control ambiental,-36.953,-60.264,Olores y humos,En una industria
2022,octubre,Higiene y control urbano,-36.881,-60.308,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,octubre,Control ambiental,-36.860,-60.304,Otros,Otra situación no contemplada
2022,octubre,Zoonosis,-36.894,-60.293,Animales domésticos,Sueltos en la via pública
2022,octubre,Vialidad,-36.921,-60.310,Reductor de velocidad,Solicitar nuevo
2022,octubre,Zoonosis,-36.901,-60.315,Control de plagas / fumigación,Roedores
2022,octubre,Obras públicas,-36.905,-60.307,Calles urbanas,Calzada asfáltica con baches
2022,octubre,Obras públicas,-36.911,-60.346,Gas,Pedido de ampliación de red
2022,octubre,Higiene y control urbano,-36.890,-60.323,Recolección de residuos domiciliarios,No hay recolección
2022,octubre,Habilitaciones,-36.897,-60.317,Comercios,Higiene y limpieza comercial
2022,octubre,Habilitaciones,-36.909,-60.315,Calidad de alimentos,Venta de alimentos con fecha caducada
2022,octubre,Higiene y control urbano,-36.876,-60.329,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,octubre,Vialidad,-36.910,-60.316,Reductor de velocidad,Solicitar nuevo
2022,noviembre,Higiene y control urbano,-36.889,-60.332,En estado o inclinación peligrosa,Postes (cablevisión)
2022,noviembre,Higiene y control urbano,-36.898,-60.332,Malezas o basura acumulada,En espacio privado (casa abandonada)
2022,noviembre,Zoonosis,-36.869,-60.317,Animales domésticos,Sueltos en la via pública
2022,noviembre,Árboles en la vía pública,-36.897,-60.307,Arbolado,Pedido de extracción en via pública
2022,noviembre,Vialidad,-36.897,-60.307,Señalización vial,Solicitar nueva
2022,noviembre,Transporte público,-36.944,-60.269,Transporte de pasajeros (remises/combis/colectivos),Incumplimiento de parada
2022,noviembre,Higiene y control urbano,-36.876,-60.328,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,noviembre,Tránsito,-36.904,-60.330,Estacionamiento,Vehículos estacionados en lugar no permitido
2022,noviembre,Zoonosis,-36.876,-60.328,Control de plagas / fumigación,Roedores
2022,noviembre,Habilitaciones,-36.908,-60.314,Comercios,Higiene y limpieza comercial
2022,noviembre,Higiene y control urbano,-36.892,-60.308,Barrido domiciliario,No hay barrido
2022,noviembre,Higiene y control urbano,-36.908,-60.343,Malezas o basura acumulada,En espacio privado (casa abandonada)
2022,noviembre,Higiene y control urbano,-36.899,-60.285,Malezas o basura acumulada,Basural a cielo abierto
2022,noviembre,Zoonosis,-36.858,-60.159,Animales domésticos,Sueltos en la via pública
2022,noviembre,Higiene y control urbano,-36.915,-60.321,Barrido domiciliario,No hay barrido
2022,noviembre,Zoonosis,-36.924,-60.321,Animales domésticos,Sueltos en la via pública
2022,noviembre,Obras particulares,-36.885,-60.326,Obra en construcción,Sin habilitación
2022,noviembre,Tránsito,-36.915,-60.319,Estacionamiento,Vehículos estacionados en lugar no permitido
2022,noviembre,Higiene y control urbano,-36.884,-60.323,Malezas o basura acumulada,En espacio público (veredas)
2022,noviembre,Control ambiental,-36.916,-60.307,Agua,Arrojo de aguas servidas domiciliarias a la via pública
2022,noviembre,Control ambiental,-36.891,-60.307,Agua,Arrojo de aguas servidas domiciliarias a la via pública
2022,noviembre,Zoonosis,-36.923,-60.317,Animales domésticos,Sueltos en la via pública
2022,noviembre,Higiene y control urbano,-36.935,-60.155,Malezas o basura acumulada,En espacio público (veredas)
2022,noviembre,Obras públicas,-36.891,-60.310,Hidráulica,Limpieza de boca de tormenta
2022,noviembre,Habilitaciones,-36.898,-60.317,Comercios,Higiene y limpieza comercial
2022,noviembre,Tránsito,-36.903,-60.312,Estacionamiento,Vehículos abandonados
2022,noviembre,Higiene y control urbano,-36.902,-60.296,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,noviembre,Obras públicas,-36.880,-60.344,Calles urbanas,Calzada de tierra con baches
2022,noviembre,Higiene y control urbano,-36.891,-60.323,Barrido domiciliario,No hay barrido
2022,noviembre,Árboles en la vía pública,-36.899,-60.302,Arbolado,Pedido de poda en vía pública
2022,noviembre,Higiene y control urbano,-36.885,-60.304,Barrido domiciliario,No hay barrido
2022,noviembre,Zoonosis,-36.871,-60.313,Animales domésticos,Sueltos en la via pública
2022,noviembre,Higiene y control urbano,-36.880,-60.296,Recolección de residuos domiciliarios,No hay recolección
2022,noviembre,Obras públicas,-36.880,-60.298,Iluminación,Lampara sin funcionamiento o deficiente
2022,noviembre,Obras públicas,-36.879,-60.297,Otros,Otra situación no contemplada
2022,noviembre,Obras públicas,-36.880,-60.297,Hidráulica,Limpieza de zanjas o canales
2022,noviembre,Vialidad,-36.894,-60.321,Señalización vial,Solicitar nueva
2022,noviembre,Obras públicas,-36.890,-60.316,Otros,Otra situación no contemplada
2022,noviembre,Habilitaciones,-36.878,-60.331,Comercios,Falta de habilitación
2022,noviembre,Higiene y control urbano,-36.904,-60.335,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,noviembre,Higiene y control urbano,-36.905,-60.330,Recolección de residuos domiciliarios,No hay recolección
2022,noviembre,Obras públicas,-36.907,-60.326,Iluminación,Lampara sin funcionamiento o deficiente
2022,noviembre,Higiene y control urbano,-36.881,-60.286,Recolección de residuos domiciliarios,No hay recolección
2022,noviembre,Zoonosis,-36.932,-60.289,Animales domésticos,Sanitariamente descuidados
2022,noviembre,Higiene y control urbano,-36.888,-60.334,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,noviembre,Higiene y control urbano,-36.912,-60.317,Recolección de residuos domiciliarios,Recolección deficiente
2022,noviembre,Higiene y control urbano,-36.912,-60.317,Barrido domiciliario,No hay barrido
2022,noviembre,Higiene y control urbano,-36.899,-60.307,Barrido domiciliario,No hay barrido
2022,noviembre,Higiene y control urbano,-36.899,-60.306,Malezas o basura acumulada,En espacio privado (casa abandonada)
2022,noviembre,Higiene y control urbano,-36.906,-60.328,Barrido domiciliario,No hay barrido
2022,noviembre,Vialidad,-36.888,-60.309,Señalización vial,Solicitar nueva
2022,noviembre,Higiene y control urbano,-36.877,-60.320,En estado o inclinación peligrosa,Postes (telefonica)
2022,noviembre,Higiene y control urbano,-36.865,-60.277,Recolección de residuos domiciliarios,No hay recolección
2022,noviembre,Higiene y control urbano,-36.888,-60.304,Recolección de residuos domiciliarios,No hay recolección
2022,noviembre,Zoonosis,-36.891,-60.311,Animales domésticos,Sueltos en la via pública
2022,noviembre,Obras públicas,-36.869,-60.313,Mantenimiento,Iluminación deficiente
2022,noviembre,Atención del personal municipal,-36.918,-60.311,Otros,Otra situación no contemplada
